,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
330,0,1,0,1,0,4,1,1,8,0,5,5,1,13,10,12,14,0,13,19
331,0,1,2,1,2,5,5,3,3,6,10,10,11,11,6,7,1,15,10,5
332,0,1,0,0,4,3,2,5,5,5,7,4,3,4,7,3,10,4,2,7
333,0,1,2,0,4,3,2,5,5,5,7,4,3,4,7,14,10,13,2,11
334,0,0,1,0,4,3,2,5,5,5,7,4,3,9,13,3,9,4,12,1
335,0,1,2,0,4,3,2,5,5,5,7,4,3,4,7,14,10,13,2,11
336,0,0,1,0,4,3,2,5,5,5,7,4,3,9,7,3,9,4,12,7
337,0,1,2,0,4,3,2,5,5,5,7,4,3,4,7,14,10,13,2,11
338,0,1,2,0,4,3,2,5,5,5,7,4,3,4,7,3,9,4,2,7
339,0,0,2,0,4,3,2,5,5,5,7,4,3,4,7,14,10,13,2,11
