,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
229,0,1,0,1,0,1,1,5,8,9,0,0,1,3,13,6,13,14,11,17
230,0,1,0,1,0,1,1,4,8,9,0,0,1,3,13,6,13,14,11,17
231,0,1,0,1,0,1,1,5,5,5,1,6,3,8,12,4,2,13,1,2
232,0,1,0,0,3,4,3,2,7,6,7,8,0,12,10,13,14,16,5,7
233,0,1,0,1,0,0,5,0,6,7,6,3,8,11,9,2,15,11,13,6
234,0,1,0,0,3,4,3,2,7,6,7,4,0,12,3,11,16,0,2,18
235,0,1,0,1,0,1,1,5,5,5,1,6,3,1,4,8,2,13,1,0
236,0,1,0,0,3,4,3,2,7,6,7,11,5,0,3,1,9,0,15,11
237,0,1,0,1,0,1,3,4,1,0,9,8,1,8,12,4,8,1,18,2
238,0,0,1,0,3,4,0,1,3,8,2,4,12,13,3,1,9,0,15,11
239,0,1,2,1,2,2,4,5,5,5,5,2,9,9,1,7,12,5,6,13
240,0,1,0,0,3,4,3,2,7,6,7,11,0,0,0,13,14,16,12,7
241,0,1,0,1,0,1,1,4,8,9,0,0,1,3,13,6,13,14,11,17
242,0,1,0,1,0,1,1,4,8,9,0,0,1,3,12,6,13,1,11,17
243,0,1,0,1,0,0,5,0,6,7,6,3,8,11,9,2,10,11,7,6
244,0,1,0,1,0,1,1,4,5,0,9,6,11,8,12,4,5,1,1,2
245,0,1,0,0,3,4,3,2,7,6,7,11,5,0,0,13,5,15,12,16
246,0,1,0,1,0,1,3,4,1,0,9,11,11,8,0,4,5,1,12,2
247,0,1,2,1,2,2,4,5,5,5,1,2,3,9,4,7,12,6,6,13
248,0,1,2,1,2,2,4,6,0,3,8,2,6,9,8,7,12,6,6,13
249,0,1,0,1,0,1,1,4,1,0,9,8,11,8,12,4,8,1,18,2
250,0,1,0,1,0,1,1,5,8,9,0,6,1,3,12,6,13,13,11,17
251,0,1,2,1,2,2,4,5,8,9,5,0,9,6,13,0,13,14,14,3
252,0,1,2,1,2,2,4,5,0,5,5,2,9,9,1,7,12,5,6,13
253,0,1,0,0,3,1,3,2,7,6,7,0,1,12,0,13,5,14,12,16
254,0,1,0,0,3,4,3,2,7,6,7,11,0,0,10,13,14,16,4,7
255,0,1,0,1,0,1,1,5,5,5,1,6,3,1,12,8,2,13,1,0
256,0,1,0,1,0,1,1,5,5,5,1,6,3,1,4,8,2,13,1,0
257,0,1,0,1,0,1,3,4,1,0,9,11,1,8,0,4,5,1,12,2
258,0,1,0,1,0,0,5,0,6,7,6,3,8,11,9,2,10,11,7,6
259,0,1,0,1,0,0,5,0,6,7,6,3,8,11,9,2,10,11,7,6
260,0,1,0,1,0,1,1,5,5,5,1,6,3,1,4,8,2,13,1,0
261,0,0,1,0,3,4,0,1,3,8,2,4,12,13,14,14,3,10,4,1
262,0,1,0,1,0,1,1,5,5,5,1,6,3,1,12,8,2,13,1,0
263,0,1,2,1,2,2,1,5,5,5,5,2,9,9,1,7,12,5,6,0
264,0,1,0,1,0,1,1,4,1,0,0,8,11,3,6,10,8,8,18,8
265,0,1,2,1,2,2,1,5,5,5,1,6,3,1,4,7,12,13,6,0
266,0,1,0,0,3,4,3,2,7,6,7,4,5,0,3,1,14,0,4,7
267,0,1,0,1,0,1,1,4,8,9,0,0,1,3,13,6,13,14,11,17
268,0,1,0,1,0,1,1,4,8,9,0,0,1,3,13,6,13,14,11,17
269,0,1,2,1,0,1,1,5,5,5,1,6,3,1,4,8,2,13,1,0
270,0,1,0,0,3,4,3,2,7,6,7,8,0,12,10,13,14,16,5,7
271,0,1,0,0,3,1,3,2,7,6,7,11,5,6,0,13,5,15,12,16
272,0,1,2,1,2,2,4,6,0,3,8,10,6,10,8,9,6,3,8,12
273,0,1,0,1,0,1,1,5,5,5,1,6,3,1,12,8,2,13,1,0
274,0,1,0,0,3,4,3,2,7,6,7,8,0,12,10,11,14,16,2,7
275,0,0,1,3,1,4,0,1,3,8,2,4,12,13,14,14,3,10,17,1
276,0,1,0,1,0,1,1,4,1,0,9,8,11,8,6,10,8,8,18,8
277,0,1,0,1,0,1,1,4,1,0,9,6,1,8,12,4,5,1,12,2
278,0,1,0,0,3,4,3,2,7,6,7,11,0,12,10,13,14,16,2,7
279,0,1,0,1,0,1,1,4,5,0,1,6,3,1,12,8,2,13,18,0
280,0,1,2,1,2,2,4,5,8,9,5,2,9,6,1,0,0,5,14,3
281,0,1,0,1,0,0,5,0,6,7,6,3,8,11,9,2,10,11,7,6
282,0,0,1,3,1,3,0,1,3,8,2,1,12,13,14,14,3,10,17,1
283,0,0,1,3,1,3,2,3,2,2,10,1,2,7,5,3,1,2,0,14
284,0,1,0,1,0,1,3,2,7,6,9,11,1,6,0,4,5,1,12,16
285,0,1,0,1,0,0,5,0,6,7,6,3,8,11,9,2,10,11,7,6
286,0,0,1,3,1,3,2,3,2,2,4,7,7,2,2,15,11,12,9,15
287,0,0,1,3,1,3,2,3,2,2,10,1,2,7,5,3,1,2,0,5
288,0,1,0,1,0,0,5,0,6,7,6,3,8,11,9,2,10,11,7,6
289,0,1,0,1,0,0,5,0,6,7,6,3,8,11,9,2,10,11,7,6
290,0,1,2,1,2,1,1,5,8,9,0,0,1,3,13,6,13,14,11,17
291,0,1,2,1,2,2,1,5,5,5,5,2,9,6,1,0,0,5,14,3
292,0,1,2,1,2,2,4,6,0,3,8,10,6,10,8,9,6,3,8,12
293,0,1,0,0,0,0,5,0,6,7,6,3,8,11,9,2,15,11,13,6
294,0,1,2,1,2,2,4,6,0,3,8,2,6,9,1,7,12,5,6,13
295,0,1,0,1,0,1,1,5,8,9,9,6,1,6,12,4,5,1,1,2
296,0,1,2,1,2,2,4,5,0,5,5,2,9,9,1,7,12,5,6,13
297,0,1,0,1,2,1,1,2,8,9,0,0,1,3,13,6,13,14,11,17
298,0,1,0,0,3,1,3,2,8,9,0,0,0,12,13,11,16,14,2,18
299,0,0,1,3,1,3,2,3,2,2,10,1,2,7,5,3,1,17,17,14
300,0,1,0,0,3,4,3,2,7,6,7,8,0,12,10,13,14,16,5,7
301,0,0,1,0,3,4,0,1,3,8,2,4,12,13,3,1,9,0,15,1
302,0,1,0,1,0,1,3,2,8,9,0,0,1,6,13,6,13,14,11,17
303,0,1,0,0,3,4,3,2,7,6,7,4,12,0,10,13,14,0,4,7
304,0,1,0,1,0,1,1,5,5,5,1,6,3,1,12,8,2,13,1,0
305,0,1,0,1,0,0,5,0,6,7,6,3,8,11,9,2,10,11,7,6
306,0,0,1,3,1,3,0,1,3,8,2,1,12,13,14,14,3,10,17,1
307,0,1,0,1,0,1,1,4,1,0,0,6,1,3,12,8,2,13,18,17
308,0,1,2,1,2,2,4,6,0,3,8,2,6,9,1,7,12,5,6,13
309,0,1,0,1,0,1,1,5,5,5,1,6,3,1,12,8,2,13,1,0
310,0,1,2,1,2,2,4,6,0,3,8,10,6,10,8,9,6,3,8,12
311,0,1,0,1,0,1,1,4,1,0,9,6,11,8,12,4,8,1,18,2
312,0,0,1,0,3,4,0,1,3,8,2,4,12,13,14,1,14,0,4,7
313,0,1,0,0,3,1,3,4,1,0,9,8,0,12,10,4,8,16,5,7
314,0,1,2,1,2,2,4,5,0,5,5,2,9,9,1,7,12,5,6,13
315,0,1,0,1,0,1,1,5,5,5,1,6,3,1,12,8,2,13,1,0
316,0,1,2,1,0,2,1,5,5,5,1,6,3,1,4,7,12,13,6,0
317,0,0,1,3,1,4,0,1,3,8,2,4,12,13,14,14,3,10,17,1
318,0,0,1,0,3,4,0,1,3,8,2,4,12,13,3,1,9,0,15,1
319,0,1,0,0,3,4,3,2,7,6,7,11,5,0,0,13,14,15,12,7
320,0,0,1,3,1,3,2,3,2,2,10,7,2,7,5,3,1,2,0,5
321,0,0,1,0,3,4,0,1,3,8,2,4,12,13,14,1,14,0,4,1
322,0,0,1,3,1,3,2,3,2,2,10,7,2,7,5,3,1,2,0,5
323,0,1,0,0,3,4,3,2,7,6,7,0,0,12,10,11,16,16,2,18
324,0,1,2,1,2,2,3,2,7,6,5,11,9,6,0,0,0,15,14,16
325,0,0,1,3,1,3,2,3,2,2,10,1,2,7,5,3,1,2,0,14
326,0,1,0,0,3,4,3,2,7,6,7,0,0,12,13,11,16,14,2,18
327,0,1,0,0,3,4,3,2,7,6,7,8,0,12,10,11,16,16,2,18
328,0,1,2,1,2,2,4,6,0,3,5,2,9,6,1,0,0,5,14,3
329,0,0,1,3,1,3,2,3,2,2,10,7,2,7,5,3,1,2,0,5
330,0,1,0,1,0,1,1,5,5,5,1,6,3,1,4,8,2,13,1,0
