,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
185,0,1,0,0,0,4,3,2,4,3,1,1,12,1,8,11,10,4,12,1
186,0,1,0,0,0,5,4,4,5,1,5,6,3,9,14,14,4,3,3,17
187,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,14,4,11,17,8
188,0,1,0,0,0,5,1,0,3,5,6,2,3,9,14,9,9,0,14,14
189,0,1,0,0,0,5,4,4,5,3,1,1,12,1,5,11,10,10,9,1
190,0,0,1,3,4,3,6,3,8,2,2,8,10,13,13,4,11,17,13,11
191,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,14,4,3,3,17
192,0,1,0,0,2,2,1,0,3,5,6,2,3,9,14,9,9,0,14,14
193,0,1,2,1,3,4,3,2,4,3,3,0,9,0,8,3,13,4,12,13
194,0,1,0,0,0,5,1,0,3,3,1,11,12,1,8,11,0,12,0,18
195,0,0,1,3,4,3,2,1,2,4,10,3,4,12,11,15,8,14,4,15
196,0,1,2,1,0,0,0,7,6,8,9,10,8,4,10,7,12,13,11,3
197,0,1,2,1,3,4,3,2,4,7,3,0,9,0,12,3,13,4,18,13
198,0,0,0,0,2,0,6,7,6,8,9,10,8,4,6,2,14,16,16,19
199,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,11,17,8
200,0,1,2,1,3,4,3,2,4,3,1,1,12,1,8,11,13,4,12,1
201,0,1,0,0,0,5,4,4,5,1,5,6,3,9,14,14,4,3,3,17
202,0,1,0,0,0,5,4,4,5,3,1,1,12,1,5,11,10,10,9,1
203,0,1,0,0,0,5,1,0,3,5,6,2,3,9,14,9,0,12,0,18
204,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,14,4,3,17,17
205,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,2,7
206,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,1,7,15,0
207,0,1,0,0,0,5,4,4,5,1,5,6,3,9,14,14,4,3,3,17
208,0,1,0,0,0,5,4,4,5,3,1,1,12,1,8,11,10,10,12,1
209,0,1,0,0,0,5,4,4,5,1,5,6,3,9,14,14,4,3,3,17
210,0,1,2,1,3,4,3,2,1,3,1,1,12,1,2,11,10,10,10,1
211,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
212,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,10,13
213,0,0,1,3,2,0,6,7,6,8,9,10,8,4,6,2,14,16,16,19
214,0,1,0,0,2,2,1,0,3,5,6,2,3,9,14,9,9,0,14,14
215,0,1,0,0,0,5,4,4,5,3,1,1,12,1,8,11,10,10,12,1
216,0,1,2,1,3,4,3,2,4,7,3,0,9,0,2,3,13,4,10,13
217,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
218,0,1,0,0,0,5,1,0,3,5,6,2,3,9,5,9,10,10,9,5
219,0,1,2,1,0,4,4,4,1,0,8,9,2,5,2,0,2,2,10,8
220,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,2,7
221,0,1,0,0,0,5,4,4,5,1,5,6,3,9,5,14,4,10,9,17
222,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,1,12,0,0
223,0,1,2,1,3,4,3,2,4,7,3,0,9,0,12,3,16,15,18,10
224,0,1,0,0,2,2,1,0,3,5,6,2,3,9,14,9,9,0,14,14
225,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,11,17,8
226,0,1,2,1,3,4,3,2,4,7,3,0,9,0,12,3,13,4,18,13
227,0,0,0,0,2,2,6,3,8,5,7,8,11,3,9,1,1,7,15,0
228,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
229,0,1,2,1,3,4,3,2,4,3,3,0,9,0,2,3,13,4,10,13
230,0,1,0,0,0,5,3,4,5,3,1,1,12,1,8,11,10,4,12,1
231,0,1,0,0,0,5,4,4,5,1,5,6,3,9,5,14,4,3,9,17
232,0,1,0,0,2,2,1,0,3,5,6,2,3,9,0,9,9,0,14,14
233,0,1,0,0,0,0,0,7,6,8,9,10,8,4,6,2,14,16,16,19
234,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,1,7,0,0
235,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,11,17,8
236,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,1,7,15,0
237,0,1,0,0,0,5,4,4,5,1,5,6,0,7,5,14,4,3,3,17
238,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
239,0,1,2,1,3,4,3,2,4,0,3,0,9,0,2,3,13,2,10,13
240,0,1,0,0,2,2,1,0,3,5,6,2,3,9,0,9,9,0,14,14
241,0,1,0,0,0,4,3,2,4,3,1,1,12,1,8,11,13,4,12,1
242,0,1,0,0,0,4,3,4,5,3,1,1,12,1,8,11,10,4,12,1
243,0,1,2,1,3,0,0,6,7,6,0,7,6,10,3,13,7,6,8,9
244,0,1,0,0,0,5,4,4,5,3,1,1,12,1,5,11,10,10,9,1
245,0,1,0,0,0,5,1,0,3,5,6,2,3,9,5,9,9,0,9,5
246,0,1,0,0,0,5,1,0,3,1,5,2,3,9,14,9,9,0,14,14
247,0,1,2,1,3,4,0,2,1,0,8,9,2,5,2,10,2,2,2,7
248,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,2,7
249,0,1,0,0,0,5,4,4,5,1,5,6,0,7,5,14,4,3,9,17
250,0,1,2,1,3,4,3,2,4,3,1,1,12,1,8,11,13,4,12,1
251,0,1,2,1,3,4,3,2,4,3,3,0,9,0,8,3,13,4,10,13
252,0,1,2,1,3,4,3,2,4,7,3,0,9,0,2,3,13,2,10,13
253,0,1,0,0,0,4,1,0,3,3,1,1,12,1,5,11,10,10,9,1
254,0,1,0,0,2,2,1,0,3,5,6,2,3,9,14,9,9,0,14,14
255,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,10,7
256,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,10,13
257,0,1,0,0,0,5,1,0,3,3,1,1,12,1,5,11,10,10,9,5
258,0,1,2,1,0,0,0,7,6,8,9,10,8,4,10,7,12,13,11,3
259,0,1,2,1,3,0,0,6,7,6,0,7,6,10,3,13,7,13,8,9
260,0,1,2,1,0,5,4,4,1,0,8,9,0,7,7,0,2,11,17,8
261,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
262,0,1,0,0,0,5,4,4,5,3,1,1,12,1,5,11,10,10,9,1
263,0,1,2,1,3,4,3,2,4,7,3,0,9,0,2,3,13,2,10,13
264,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,14,4,11,17,8
265,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,10,7
266,0,0,0,0,2,2,6,3,8,5,7,8,1,3,9,1,3,8,1,14
267,0,1,0,0,0,5,4,4,5,3,1,1,12,1,8,11,10,4,12,1
268,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,11,17,8
269,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,10,7
270,0,1,0,0,2,2,1,0,3,5,6,2,3,9,0,9,9,0,14,14
271,0,1,0,0,0,5,1,0,3,5,6,2,12,1,5,9,10,10,9,5
272,0,1,2,1,3,4,3,2,4,7,3,0,9,0,12,3,16,15,18,10
273,0,1,2,1,0,5,4,4,1,0,8,9,0,5,7,0,2,11,17,8
274,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,0,12,0,18
275,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
276,0,1,0,0,0,5,4,4,5,1,5,6,3,7,14,14,4,3,3,17
277,0,1,0,0,0,5,4,4,5,3,1,1,12,1,5,11,10,10,9,1
278,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,1,12,0,0
279,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,11,17,8
280,0,1,2,1,3,4,3,2,4,3,1,1,12,1,8,11,13,4,12,1
281,0,1,2,1,3,0,0,7,6,8,9,10,8,4,10,7,12,13,11,3
282,0,0,1,3,4,3,6,1,2,2,2,5,10,13,13,4,11,17,13,6
283,0,0,1,3,4,3,2,1,2,4,2,5,7,2,1,6,5,1,5,2
284,0,1,0,0,0,5,4,4,5,3,1,1,12,1,5,11,10,10,9,1
285,0,1,2,1,3,0,0,7,6,8,9,10,8,4,10,7,12,13,11,3
286,0,0,1,3,4,3,2,1,2,4,10,5,7,2,1,6,5,14,5,2
287,0,0,0,0,2,2,6,3,8,5,7,8,1,3,9,1,3,8,1,0
288,0,1,2,1,3,0,0,6,7,6,0,7,6,10,3,13,7,6,8,9
289,0,1,2,1,3,0,0,7,6,8,9,10,8,4,10,7,12,13,11,3
290,0,1,2,1,3,4,3,2,4,7,3,0,9,0,12,3,13,4,18,13
291,0,1,0,0,0,4,3,2,5,3,1,1,12,1,8,11,10,4,12,1
292,0,1,2,1,3,4,3,2,4,7,3,0,9,0,12,3,16,15,18,10
293,0,1,0,0,0,0,0,7,6,8,9,10,8,4,6,2,14,16,16,19
294,0,1,2,1,0,5,4,4,1,0,8,9,0,7,7,0,2,11,17,8
295,0,1,0,0,0,5,4,4,5,1,5,6,0,7,5,0,4,10,9,8
296,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,10,13
297,0,1,2,1,3,4,3,2,4,7,3,0,9,0,8,3,13,4,12,13
298,0,1,0,0,2,2,1,0,3,5,6,11,11,11,8,8,0,12,0,18
299,0,0,1,3,4,3,2,1,2,2,2,5,10,13,13,4,11,17,13,6
300,0,1,0,0,2,2,1,0,3,5,6,2,3,9,14,9,9,0,14,14
301,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
302,0,1,0,0,0,4,3,2,4,3,1,1,12,1,8,11,10,4,12,1
303,0,0,0,0,2,2,6,3,8,5,7,8,1,3,9,1,3,8,1,14
304,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,11,17,8
305,0,1,0,0,0,0,4,7,6,8,9,10,8,4,10,2,14,16,16,3
306,0,0,1,3,4,3,2,1,2,2,2,5,10,13,13,4,11,17,13,6
307,0,1,0,0,0,5,4,4,5,3,1,1,12,7,7,0,10,11,17,8
308,0,1,2,1,3,4,3,2,4,7,3,0,9,0,2,3,16,2,18,13
309,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,0,4,11,17,8
310,0,1,2,1,3,4,3,2,4,7,3,0,9,0,12,3,16,15,18,10
311,0,1,0,0,0,5,1,4,5,3,1,1,12,1,5,11,10,10,9,1
312,0,0,0,0,2,2,6,3,8,5,7,8,1,3,9,1,3,8,1,14
313,0,1,0,0,0,5,1,0,3,5,6,2,3,9,5,9,9,0,14,14
314,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,10,13
315,0,1,0,0,0,5,4,4,5,1,5,6,0,7,7,14,4,11,17,8
316,0,1,2,1,3,4,3,2,1,0,8,9,2,5,2,10,2,2,2,7
317,0,0,1,3,4,3,6,3,8,2,7,8,1,3,13,4,11,17,1,11
318,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
319,0,1,0,0,2,2,1,0,3,5,6,2,11,11,0,9,9,0,14,14
320,0,0,1,3,4,3,2,1,2,4,2,5,7,2,1,6,5,1,5,2
321,0,0,1,3,2,2,6,3,8,2,7,8,1,3,9,1,3,8,1,11
322,0,0,1,3,4,3,2,1,2,4,2,5,7,2,1,6,5,1,5,2
323,0,1,0,0,0,5,1,0,3,5,6,11,11,11,0,8,0,12,0,18
324,0,1,0,0,0,5,1,0,3,3,1,1,12,1,5,11,10,10,9,1
325,0,0,1,3,4,3,6,3,8,2,2,5,10,13,13,4,11,17,13,11
326,0,1,0,0,3,4,3,2,4,7,3,0,9,0,8,3,13,4,12,0
327,0,1,0,0,2,2,1,0,3,5,6,11,11,11,0,8,0,12,0,18
328,0,1,2,1,3,4,3,2,4,7,3,0,9,0,12,3,13,4,18,10
329,0,0,1,3,4,3,2,1,2,4,2,5,7,2,1,6,5,1,5,2
